Filename,Technique,Kernel,Method,Frame1,Frame2,Frame3,Frame4,Frame5,Frame6,Frame7,Frame8,Frame9,Frame10
WW141S175G0.mat,gaussian,3,q1,"[[  0 131]
 [  0  27]
 [529  27]
 [529  72]]","[[  0 169]
 [  0  21]
 [529  21]
 [529  86]]","[[  0 164]
 [  0  50]
 [529  50]
 [529 100]]","[[  0 172]
 [  0  25]
 [529  53]
 [529  79]]","[[  0 147]
 [  0   2]
 [529   2]
 [529  25]]","[[  0 218]
 [  0  41]
 [529  41]
 [529  97]]","[[  0 272]
 [  0  83]
 [529  83]
 [529 206]]","[[  0 221]
 [  0  85]
 [529  95]
 [529 156]]","[[  0  88]
 [  0   5]
 [529   5]
 [529  32]]","[[  0 173]
 [  0  52]
 [529  42]
 [529  99]]"
WW141S175G0.mat,gaussian,3,avg_min_intensity,"[[  0  70]
 [  0  11]
 [529  18]
 [529  29]]","[[  0 174]
 [  0  46]
 [529  28]
 [529  60]]","[[  0 304]
 [  0  80]
 [529  80]
 [529 183]]","[[  0 321]
 [  0 102]
 [529  98]
 [529 209]]","[[  0 140]
 [  0  42]
 [529  32]
 [529  83]]","[[  0 139]
 [  0  31]
 [529   3]
 [529  55]]","[[  0 170]
 [  0  23]
 [529  15]
 [529  68]]","[[  0 260]
 [  0  54]
 [529  62]
 [529 118]]","[[  0 134]
 [  0  20]
 [529   6]
 [529  36]]","[[  0 239]
 [  0  69]
 [529  69]
 [529 154]]"
WW141S175G0.mat,gaussian,5,q1,"[[  0 162]
 [  0  30]
 [529  30]
 [529  69]]","[[  0 249]
 [  0  85]
 [529  94]
 [529 184]]","[[  0 222]
 [  0  71]
 [529  71]
 [529 157]]","[[  0 184]
 [  0  63]
 [529  43]
 [529 100]]","[[  0 175]
 [  0  22]
 [529  26]
 [529  44]]","[[  0 191]
 [  0  59]
 [529  68]
 [529 117]]","[[  0 181]
 [  0  35]
 [529  54]
 [529  89]]","[[  0 160]
 [  0  25]
 [529  34]
 [529  76]]","[[  0 274]
 [  0  83]
 [529 125]
 [529 182]]","[[  0 179]
 [  0  51]
 [529  56]
 [529 106]]"
WW141S175G0.mat,gaussian,5,avg_min_intensity,"[[  0  63]
 [  0  14]
 [529  14]
 [529  33]]","[[  0 235]
 [  0  52]
 [529  52]
 [529 132]]","[[  0 315]
 [  0 155]
 [529 135]
 [529 178]]","[[  0 269]
 [  0 110]
 [529 146]
 [529 133]]","[[  0 239]
 [  0  61]
 [529  24]
 [529 117]]","[[  0 216]
 [  0  32]
 [529  61]
 [529  66]]","[[  0 274]
 [  0  70]
 [529  65]
 [529 132]]","[[  0 344]
 [  0 191]
 [529 191]
 [529 222]]","[[  0 232]
 [  0  63]
 [529  50]
 [529 120]]","[[  0 242]
 [  0  66]
 [529  66]
 [529 158]]"
WW141S175G0.mat,gaussian,7,q1,"[[  0 107]
 [  0  34]
 [529  42]
 [529  52]]","[[  0 264]
 [  0  97]
 [529  97]
 [529 190]]","[[  0 286]
 [  0 110]
 [529 119]
 [529 220]]","[[  0 126]
 [  0  40]
 [529  13]
 [529  53]]","[[  0 172]
 [  0  34]
 [529  34]
 [529  41]]","[[  0 173]
 [  0  41]
 [529  41]
 [529  56]]","[[  0 199]
 [  0  34]
 [529  34]
 [529 126]]","[[  0 298]
 [  0 102]
 [529  94]
 [529 196]]","[[  0 185]
 [  0  29]
 [529  29]
 [529  64]]",[]
WW141S175G0.mat,gaussian,7,avg_min_intensity,"[[  0  65]
 [  0   2]
 [529   2]
 [529  21]]","[[  0 234]
 [  0  64]
 [529   9]
 [529  73]]","[[  0 254]
 [  0  63]
 [529  40]
 [529  92]]","[[  0 241]
 [  0  71]
 [529  44]
 [529  80]]","[[  0 261]
 [  0 105]
 [529  82]
 [529 148]]","[[  0 260]
 [  0  94]
 [529 168]
 [529 148]]","[[  0 259]
 [  0  53]
 [529  63]
 [529 133]]","[[  0 279]
 [  0  60]
 [529 152]
 [529 117]]","[[  0 281]
 [  0 118]
 [529 113]
 [529 164]]","[[  0 308]
 [  0 142]
 [529 170]
 [529 196]]"
WW141S175G0.mat,gaussian,9,q1,"[[  0 149]
 [  0  25]
 [529  25]
 [529  36]]","[[  0 202]
 [  0  84]
 [529 102]
 [529 114]]","[[  0 173]
 [  0  49]
 [529  27]
 [529  76]]","[[  0 130]
 [  0  42]
 [529  14]
 [529  51]]","[[  0 162]
 [  0  72]
 [529  57]
 [529  97]]","[[  0 182]
 [  0  41]
 [529  41]
 [529  89]]","[[  0 173]
 [  0  35]
 [529  35]
 [529  81]]","[[  0 221]
 [  0  32]
 [529  60]
 [529 128]]","[[  0 172]
 [  0  35]
 [529  43]
 [529  58]]","[[  0 160]
 [  0  37]
 [529  37]
 [529  67]]"
WW141S175G0.mat,gaussian,9,avg_min_intensity,[],"[[  0 235]
 [  0  69]
 [529  78]
 [529 133]]",[],"[[  0 309]
 [  0 113]
 [529 140]
 [529 151]]","[[  0 248]
 [  0 149]
 [529 149]
 [529 183]]","[[  0 283]
 [  0 146]
 [529  81]
 [529 162]]","[[  0 289]
 [  0  37]
 [529  74]
 [529 157]]",[],"[[  0 224]
 [  0 108]
 [529 115]
 [529 123]]","[[  0 314]
 [  0 149]
 [529 167]
 [529 173]]"
WW141S175G0.mat,gaussian,11,q1,"[[  0 159]
 [  0  31]
 [529  31]
 [529  83]]",[],"[[  0 210]
 [  0  51]
 [529  43]
 [529 136]]","[[  0 115]
 [  0  43]
 [529  33]
 [529  51]]","[[  0 171]
 [  0  35]
 [529  27]
 [529  68]]","[[  0 180]
 [  0  57]
 [529  66]
 [529 106]]","[[  0 201]
 [  0  36]
 [529  28]
 [529  89]]","[[  0 214]
 [  0  75]
 [529  75]
 [529 150]]","[[  0 168]
 [  0  44]
 [529  26]
 [529  75]]","[[  0 215]
 [  0  23]
 [529  23]
 [529  44]]"
WW141S175G0.mat,gaussian,11,avg_min_intensity,[],"[[  0 288]
 [  0  70]
 [529  70]
 [529 146]]","[[  0 179]
 [  0  57]
 [529  38]
 [529  66]]","[[  0 294]
 [  0 120]
 [529 120]
 [529 142]]","[[  0 236]
 [  0 139]
 [529 139]
 [529 148]]",[],"[[  0 225]
 [  0  50]
 [529  49]
 [529 102]]",[],"[[  0 253]
 [  0 118]
 [529 137]
 [529 170]]","[[  0 278]
 [  0 -16]
 [529  76]
 [529 132]]"
WW182S125GP10.mat,gaussian,3,q1,"[[  0 272]
 [  0  11]
 [529  11]
 [529 228]]","[[  0 277]
 [  0  57]
 [529  61]
 [529 204]]",[],"[[  0 142]
 [  0  32]
 [529  19]
 [529  41]]",[],"[[  0 174]
 [  0  12]
 [529  40]
 [529  80]]","[[  0 282]
 [  0  77]
 [529  77]
 [529 226]]","[[  0 149]
 [  0  12]
 [529  40]
 [529  66]]","[[  0 279]
 [  0  61]
 [529  61]
 [529 215]]","[[  0 274]
 [  0  63]
 [529  63]
 [529 218]]"
WW182S125GP10.mat,gaussian,3,avg_min_intensity,"[[  0  45]
 [  0   8]
 [529   8]
 [529  26]]","[[  0 229]
 [  0  76]
 [529  76]
 [529 174]]","[[  0 278]
 [  0  57]
 [529  57]
 [529 156]]","[[  0 211]
 [  0  58]
 [529  58]
 [529 107]]","[[  0 234]
 [  0  59]
 [529  32]
 [529 112]]","[[  0 228]
 [  0  52]
 [529  34]
 [529 134]]","[[  0 232]
 [  0  52]
 [529  52]
 [529 112]]","[[  0 203]
 [  0   0]
 [529  45]
 [529  71]]","[[  0 190]
 [  0  25]
 [529  60]
 [529  78]]","[[  0 320]
 [  0 102]
 [529  94]
 [529 197]]"
WW182S125GP10.mat,gaussian,5,q1,"[[  0 282]
 [  0  47]
 [529  55]
 [529 227]]","[[  0 267]
 [  0  61]
 [529  61]
 [529 212]]",[],"[[  0 226]
 [  0  70]
 [529  79]
 [529 161]]","[[  0 124]
 [  0  20]
 [529  20]
 [529  32]]","[[  0 168]
 [  0  23]
 [529  59]
 [529  75]]","[[  0 295]
 [  0  30]
 [529  48]
 [529 193]]","[[  0 273]
 [  0  70]
 [529  62]
 [529 199]]","[[  0 273]
 [  0  63]
 [529  72]
 [529 219]]",[]
WW182S125GP10.mat,gaussian,5,avg_min_intensity,"[[  0  52]
 [  0   2]
 [529   2]
 [529  15]]","[[  0 283]
 [  0  74]
 [529  82]
 [529 141]]","[[  0 316]
 [  0  92]
 [529  92]
 [529 176]]","[[  0 278]
 [  0  81]
 [529  99]
 [529 147]]","[[  0 336]
 [  0 112]
 [529 107]
 [529 196]]","[[  0 315]
 [  0 108]
 [529  99]
 [529 155]]","[[  0 307]
 [  0 107]
 [529 102]
 [529 155]]","[[  0 276]
 [  0  20]
 [529  57]
 [529  83]]","[[  0 247]
 [  0 102]
 [529  65]
 [529 125]]","[[  0 222]
 [  0  37]
 [529  32]
 [529  71]]"
WW182S125GP10.mat,gaussian,7,q1,"[[  0 280]
 [  0  72]
 [529 104]
 [529 225]]","[[  0 282]
 [  0  63]
 [529  73]
 [529 218]]","[[  0 290]
 [  0  67]
 [529  67]
 [529 216]]","[[  0 268]
 [  0  59]
 [529  59]
 [529 221]]","[[  0 220]
 [  0  50]
 [529  50]
 [529 164]]","[[  0 211]
 [  0  63]
 [529  52]
 [529 138]]","[[  0 284]
 [  0  80]
 [529  80]
 [529 228]]","[[  0 286]
 [  0  69]
 [529  69]
 [529 202]]","[[  0 299]
 [  0  36]
 [529  46]
 [529 206]]","[[  0 223]
 [  0  44]
 [529  44]
 [529 140]]"
WW182S125GP10.mat,gaussian,7,avg_min_intensity,"[[  0  55]
 [  0   0]
 [529  37]
 [529  45]]","[[  0 222]
 [  0  74]
 [529  83]
 [529  91]]","[[  0 217]
 [  0  88]
 [529 115]
 [529 133]]","[[  0 204]
 [  0  81]
 [529  81]
 [529  92]]","[[  0 267]
 [  0  85]
 [529 103]
 [529 174]]","[[  0 236]
 [  0 104]
 [529 113]
 [529 128]]","[[  0 252]
 [  0  72]
 [529 118]
 [529 121]]","[[  0 252]
 [  0  91]
 [529  91]
 [529 121]]","[[  0 254]
 [  0 148]
 [529 171]
 [529 179]]","[[  0 236]
 [  0 102]
 [529  94]
 [529 171]]"
WW182S125GP10.mat,gaussian,9,q1,"[[  0 276]
 [  0  44]
 [529  70]
 [529 222]]","[[  0 271]
 [  0  17]
 [529  46]
 [529 225]]","[[  0 137]
 [  0  35]
 [529  26]
 [529  49]]","[[  0 274]
 [  0  36]
 [529  36]
 [529 217]]","[[  0 290]
 [  0  44]
 [529  44]
 [529 226]]","[[  0 263]
 [  0  68]
 [529  76]
 [529 180]]","[[  0 289]
 [  0  60]
 [529  70]
 [529 215]]","[[  0 166]
 [  0  47]
 [529  47]
 [529  92]]","[[  0 143]
 [  0  32]
 [529  40]
 [529  70]]","[[  0 276]
 [  0  67]
 [529  67]
 [529 220]]"
WW182S125GP10.mat,gaussian,9,avg_min_intensity,"[[  0  56]
 [  0   2]
 [529   2]
 [529  46]]","[[  0 203]
 [  0  66]
 [529  95]
 [529 120]]","[[  0 226]
 [  0  82]
 [529 115]
 [529 128]]","[[  0 190]
 [  0 102]
 [529  74]
 [529 136]]","[[  0 238]
 [  0  93]
 [529  93]
 [529  95]]","[[  0 232]
 [  0  70]
 [529  88]
 [529 105]]","[[  0 230]
 [  0  68]
 [529  82]
 [529  98]]",[],"[[  0 246]
 [  0 105]
 [529 114]
 [529 172]]","[[  0 252]
 [  0 112]
 [529 122]
 [529 189]]"
WW182S125GP10.mat,gaussian,11,q1,"[[  0 267]
 [  0  57]
 [529  57]
 [529 239]]","[[  0 277]
 [  0  12]
 [529  48]
 [529 230]]","[[  0 286]
 [  0  71]
 [529  71]
 [529 221]]","[[  0 269]
 [  0  21]
 [529  39]
 [529 213]]","[[  0 294]
 [  0  69]
 [529  77]
 [529 211]]","[[  0 275]
 [  0  54]
 [529  82]
 [529 173]]","[[  0 282]
 [  0  74]
 [529  74]
 [529 227]]","[[  0 263]
 [  0 114]
 [529 122]
 [529 209]]","[[  0 278]
 [  0  60]
 [529  89]
 [529 223]]","[[  0 279]
 [  0  57]
 [529  76]
 [529 224]]"
WW182S125GP10.mat,gaussian,11,avg_min_intensity,[],"[[  0 215]
 [  0  90]
 [529  90]
 [529 102]]","[[  0 256]
 [  0 113]
 [529 124]
 [529 195]]","[[  0 242]
 [  0  77]
 [529  87]
 [529  90]]",[],"[[  0 207]
 [  0  96]
 [529  87]
 [529 109]]","[[  0 253]
 [  0  94]
 [529 112]
 [529 141]]","[[  0 206]
 [  0 122]
 [529  76]
 [529 140]]","[[  0 261]
 [  0 107]
 [529 116]
 [529 158]]","[[  0 274]
 [  0 128]
 [529 128]
 [529 214]]"
WW172S075G0.mat,gaussian,3,q1,"[[  0 279]
 [  0  53]
 [529  53]
 [529 176]]","[[  0 233]
 [  0  66]
 [529  76]
 [529 130]]","[[  0 218]
 [  0  72]
 [529  72]
 [529 134]]","[[  0 255]
 [  0  86]
 [529  86]
 [529 176]]","[[  0 213]
 [  0  43]
 [529  52]
 [529 119]]","[[  0 269]
 [  0  68]
 [529  59]
 [529 185]]","[[  0 265]
 [  0  90]
 [529  81]
 [529 181]]","[[  0 267]
 [  0  96]
 [529  96]
 [529 183]]","[[  0 187]
 [  0  15]
 [529  10]
 [529  66]]","[[  0 174]
 [  0  28]
 [529  33]
 [529  73]]"
WW172S075G0.mat,gaussian,3,avg_min_intensity,[],"[[  0 187]
 [  0  31]
 [529  31]
 [529  84]]","[[  0 242]
 [  0  47]
 [529  57]
 [529  99]]","[[  0 211]
 [  0  75]
 [529  83]
 [529 137]]","[[  0 196]
 [  0  37]
 [529  37]
 [529  84]]","[[  0 230]
 [  0  37]
 [529  45]
 [529 109]]","[[  0 245]
 [  0  53]
 [529  71]
 [529  99]]","[[  0 290]
 [  0 105]
 [529 105]
 [529 225]]","[[  0 304]
 [  0  92]
 [529  82]
 [529 177]]","[[  0 279]
 [  0  76]
 [529  50]
 [529 147]]"
WW172S075G0.mat,gaussian,5,q1,"[[  0 269]
 [  0  50]
 [529  50]
 [529 177]]","[[  0 278]
 [  0  42]
 [529  65]
 [529 176]]","[[  0 230]
 [  0  34]
 [529  53]
 [529 127]]","[[  0 240]
 [  0  56]
 [529  74]
 [529 148]]","[[  0 220]
 [  0  48]
 [529  56]
 [529 104]]","[[  0 251]
 [  0  93]
 [529 102]
 [529 157]]","[[  0 264]
 [  0 127]
 [529 127]
 [529 171]]","[[  0 260]
 [  0  93]
 [529  93]
 [529 181]]","[[  0 171]
 [  0  71]
 [529  47]
 [529  77]]","[[  0 278]
 [  0  61]
 [529  66]
 [529 185]]"
WW172S075G0.mat,gaussian,5,avg_min_intensity,"[[  0  44]
 [  0   9]
 [529  19]
 [529  25]]","[[  0 210]
 [  0   0]
 [529   9]
 [529  38]]","[[  0 279]
 [  0  71]
 [529  79]
 [529 133]]","[[  0 241]
 [  0  85]
 [529  76]
 [529 139]]","[[  0 445]
 [  0 159]
 [529 150]
 [529 304]]","[[  0 288]
 [  0 106]
 [529  75]
 [529 167]]","[[  0 262]
 [  0  64]
 [529 102]
 [529 102]]","[[  0 196]
 [  0  66]
 [529  70]
 [529 105]]","[[  0 314]
 [  0 122]
 [529  89]
 [529 165]]","[[  0 240]
 [  0  84]
 [529  33]
 [529  89]]"
WW172S075G0.mat,gaussian,7,q1,"[[  0 171]
 [  0  32]
 [529  22]
 [529  68]]","[[  0 286]
 [  0 101]
 [529 110]
 [529 173]]","[[  0 277]
 [  0  97]
 [529  87]
 [529 165]]","[[  0 241]
 [  0  55]
 [529  55]
 [529 119]]","[[  0 185]
 [  0  50]
 [529  50]
 [529  62]]","[[  0 190]
 [  0  54]
 [529  54]
 [529  98]]","[[  0 284]
 [  0  90]
 [529  72]
 [529 163]]","[[  0 271]
 [  0 100]
 [529 104]
 [529 159]]","[[  0 266]
 [  0  97]
 [529  97]
 [529 173]]","[[  0 277]
 [  0 109]
 [529 119]
 [529 173]]"
WW172S075G0.mat,gaussian,7,avg_min_intensity,[],"[[  0 279]
 [  0  89]
 [529 126]
 [529 149]]","[[  0 249]
 [  0  62]
 [529  80]
 [529 126]]","[[  0 278]
 [  0 138]
 [529 110]
 [529 185]]","[[  0 357]
 [  0 155]
 [529 165]
 [529 244]]","[[  0 313]
 [  0  93]
 [529  84]
 [529 187]]","[[  0 275]
 [  0  78]
 [529 105]
 [529 163]]","[[  0 291]
 [  0 143]
 [529 143]
 [529 218]]","[[  0 261]
 [  0  60]
 [529  50]
 [529 153]]","[[  0 250]
 [  0  74]
 [529  47]
 [529 139]]"
WW172S075G0.mat,gaussian,9,q1,"[[  0 232]
 [  0  17]
 [529  17]
 [529  60]]","[[  0 278]
 [  0 107]
 [529 115]
 [529 184]]","[[  0 203]
 [  0  33]
 [529  50]
 [529 109]]","[[  0 282]
 [  0 104]
 [529  95]
 [529 160]]","[[  0 263]
 [  0 105]
 [529 105]
 [529 181]]","[[  0 274]
 [  0 122]
 [529 113]
 [529 190]]","[[  0 280]
 [  0 112]
 [529 112]
 [529 177]]","[[  0 288]
 [  0 109]
 [529  98]
 [529 156]]","[[  0 232]
 [  0  69]
 [529  46]
 [529 110]]","[[  0 281]
 [  0  96]
 [529 115]
 [529 168]]"
WW172S075G0.mat,gaussian,9,avg_min_intensity,[],"[[  0 240]
 [  0  85]
 [529  92]
 [529 128]]","[[  0 238]
 [  0  93]
 [529  81]
 [529 150]]","[[  0 294]
 [  0 112]
 [529 103]
 [529 200]]","[[  0 272]
 [  0  67]
 [529 104]
 [529 131]]","[[  0 258]
 [  0  93]
 [529  85]
 [529 147]]","[[  0 266]
 [  0  56]
 [529 103]
 [529 150]]","[[  0 302]
 [  0 123]
 [529 141]
 [529 190]]","[[  0 271]
 [  0  99]
 [529  94]
 [529 177]]","[[  0 276]
 [  0  84]
 [529 113]
 [529 154]]"
WW172S075G0.mat,gaussian,11,q1,"[[  0 174]
 [  0  34]
 [529  30]
 [529  73]]","[[  0 284]
 [  0 102]
 [529 102]
 [529 172]]","[[  0 282]
 [  0 122]
 [529 113]
 [529 180]]","[[  0 227]
 [  0  34]
 [529  34]
 [529  85]]","[[  0 282]
 [  0  57]
 [529  38]
 [529 179]]","[[  0 279]
 [  0  86]
 [529  81]
 [529 186]]","[[  0 265]
 [  0 120]
 [529 116]
 [529 190]]","[[  0 268]
 [  0 103]
 [529 112]
 [529 175]]","[[  0 277]
 [  0 124]
 [529 106]
 [529 165]]","[[  0 275]
 [  0  77]
 [529  90]
 [529 163]]"
WW172S075G0.mat,gaussian,11,avg_min_intensity,[],"[[  0 249]
 [  0  78]
 [529 105]
 [529 161]]","[[  0 212]
 [  0  84]
 [529  84]
 [529 124]]","[[  0 237]
 [  0  90]
 [529  72]
 [529 115]]","[[  0 240]
 [  0  63]
 [529  99]
 [529 108]]","[[  0 226]
 [  0 103]
 [529  95]
 [529 152]]","[[  0 248]
 [  0  81]
 [529  90]
 [529 127]]","[[  0 302]
 [  0 146]
 [529 156]
 [529 181]]","[[  0 269]
 [  0  79]
 [529  97]
 [529 157]]","[[  0 282]
 [  0  88]
 [529  88]
 [529 160]]"
WW182S050G0.mat,gaussian,3,q1,"[[  0 232]
 [  0  33]
 [529  33]
 [529 129]]","[[  0 116]
 [  0   7]
 [529   7]
 [529  24]]","[[  0 139]
 [  0   3]
 [529   3]
 [529  25]]","[[  0 158]
 [  0  13]
 [529  36]
 [529  83]]","[[  0 232]
 [  0  56]
 [529  47]
 [529 138]]","[[  0 176]
 [  0  30]
 [529  30]
 [529  82]]","[[  0  53]
 [  0   5]
 [529   5]
 [529  25]]","[[  0 205]
 [  0  38]
 [529  47]
 [529 101]]","[[  0 284]
 [  0  78]
 [529  78]
 [529 211]]","[[  0 161]
 [  0  23]
 [529  23]
 [529  70]]"
WW182S050G0.mat,gaussian,3,avg_min_intensity,"[[  0  63]
 [  0   6]
 [529   6]
 [529  17]]","[[  0 189]
 [  0  11]
 [529  15]
 [529 115]]","[[  0 264]
 [  0  71]
 [529  90]
 [529 134]]","[[  0 280]
 [  0  75]
 [529  75]
 [529 148]]","[[  0 178]
 [  0  27]
 [529  36]
 [529  58]]","[[  0 192]
 [  0  98]
 [529  88]
 [529 117]]","[[  0 329]
 [  0  98]
 [529  89]
 [529 206]]","[[  0 418]
 [  0 136]
 [529 146]
 [529 287]]","[[  0 362]
 [  0  83]
 [529  74]
 [529 245]]","[[  0 233]
 [  0  36]
 [529  28]
 [529  93]]"
WW182S050G0.mat,gaussian,5,q1,"[[  0 284]
 [  0  53]
 [529  53]
 [529 218]]","[[  0 156]
 [  0  35]
 [529  25]
 [529  62]]","[[  0 250]
 [  0  28]
 [529  38]
 [529 175]]","[[  0 275]
 [  0  74]
 [529  65]
 [529 202]]","[[  0 153]
 [  0  35]
 [529  43]
 [529  51]]","[[  0 131]
 [  0  26]
 [529  35]
 [529  39]]","[[  0 289]
 [  0  64]
 [529  64]
 [529 206]]","[[  0 275]
 [  0  83]
 [529  83]
 [529 210]]","[[  0 278]
 [  0  87]
 [529  87]
 [529 213]]","[[  0 230]
 [  0  75]
 [529  66]
 [529 165]]"
WW182S050G0.mat,gaussian,5,avg_min_intensity,[],"[[  0 274]
 [  0  77]
 [529  77]
 [529 133]]","[[  0 253]
 [  0   7]
 [529   7]
 [529 122]]","[[  0 271]
 [  0 114]
 [529  78]
 [529 128]]","[[  0 216]
 [  0  51]
 [529  51]
 [529 113]]","[[  0 308]
 [  0  93]
 [529 101]
 [529 195]]","[[  0 261]
 [  0  96]
 [529  69]
 [529 149]]","[[  0 316]
 [  0 102]
 [529  83]
 [529 189]]","[[  0 214]
 [  0  50]
 [529  67]
 [529 111]]","[[  0 329]
 [  0 129]
 [529 149]
 [529 197]]"
WW182S050G0.mat,gaussian,7,q1,"[[  0 105]
 [  0  24]
 [529  15]
 [529  49]]","[[  0 263]
 [  0  62]
 [529  62]
 [529 218]]","[[  0 281]
 [  0  73]
 [529  82]
 [529 207]]","[[  0 178]
 [  0  17]
 [529  53]
 [529 103]]","[[  0 282]
 [  0  63]
 [529  71]
 [529 190]]","[[  0 278]
 [  0  63]
 [529  63]
 [529 213]]","[[  0 278]
 [  0  44]
 [529  44]
 [529 222]]","[[  0 274]
 [  0  80]
 [529  90]
 [529 218]]","[[  0 284]
 [  0  44]
 [529  40]
 [529 214]]","[[  0 216]
 [  0  64]
 [529  64]
 [529 123]]"
WW182S050G0.mat,gaussian,7,avg_min_intensity,"[[  0  65]
 [  0   3]
 [529   3]
 [529  46]]","[[  0 280]
 [  0 115]
 [529 106]
 [529 205]]","[[  0 327]
 [  0 164]
 [529 175]
 [529 214]]","[[  0 257]
 [  0  57]
 [529  66]
 [529 131]]","[[  0 260]
 [  0 100]
 [529 105]
 [529 140]]","[[  0 233]
 [  0  93]
 [529  75]
 [529  91]]","[[  0 279]
 [  0 120]
 [529 121]
 [529 137]]","[[  0 277]
 [  0 111]
 [529 120]
 [529 156]]","[[  0 332]
 [  0 162]
 [529 170]
 [529 239]]","[[  0 275]
 [  0  75]
 [529  93]
 [529 135]]"
WW182S050G0.mat,gaussian,9,q1,"[[  0 283]
 [  0  43]
 [529  48]
 [529 218]]","[[  0 275]
 [  0  65]
 [529  57]
 [529 209]]","[[  0 256]
 [  0  71]
 [529  71]
 [529 219]]","[[  0 253]
 [  0  73]
 [529  82]
 [529 221]]","[[  0 282]
 [  0  60]
 [529  60]
 [529 198]]","[[  0 278]
 [  0  21]
 [529  40]
 [529 223]]","[[  0 275]
 [  0  72]
 [529  64]
 [529 219]]","[[  0 284]
 [  0  25]
 [529  44]
 [529 196]]","[[  0 286]
 [  0  59]
 [529  59]
 [529 221]]","[[  0 269]
 [  0  61]
 [529  69]
 [529 222]]"
WW182S050G0.mat,gaussian,9,avg_min_intensity,"[[  0  57]
 [  0   2]
 [529   2]
 [529  47]]","[[  0 201]
 [  0  88]
 [529  99]
 [529 117]]","[[  0 326]
 [  0 171]
 [529 178]
 [529 206]]","[[  0 245]
 [  0  86]
 [529  86]
 [529 103]]","[[  0 298]
 [  0 119]
 [529 101]
 [529 157]]","[[  0 243]
 [  0  78]
 [529  79]
 [529  92]]","[[  0 181]
 [  0  85]
 [529  67]
 [529  87]]","[[  0 236]
 [  0  99]
 [529  94]
 [529 142]]","[[  0 297]
 [  0 112]
 [529 112]
 [529 174]]","[[  0 326]
 [  0 127]
 [529 155]
 [529 185]]"
WW182S050G0.mat,gaussian,11,q1,"[[  0 286]
 [  0  57]
 [529  57]
 [529 212]]","[[  0 281]
 [  0  59]
 [529  59]
 [529 207]]","[[  0 281]
 [  0  74]
 [529  65]
 [529 206]]","[[  0 279]
 [  0  69]
 [529  69]
 [529 214]]","[[  0 270]
 [  0  51]
 [529  51]
 [529 215]]","[[  0 280]
 [  0  25]
 [529  34]
 [529 214]]","[[  0 285]
 [  0  26]
 [529  30]
 [529 203]]","[[  0 275]
 [  0  93]
 [529 102]
 [529 210]]","[[  0 286]
 [  0  62]
 [529  54]
 [529 213]]","[[  0 284]
 [  0  68]
 [529  68]
 [529 201]]"
WW182S050G0.mat,gaussian,11,avg_min_intensity,[],"[[  0 250]
 [  0 123]
 [529 123]
 [529 185]]",[],"[[  0 265]
 [  0 115]
 [529 106]
 [529 182]]","[[  0 257]
 [  0  80]
 [529  90]
 [529 107]]","[[  0 293]
 [  0 122]
 [529 131]
 [529 173]]","[[  0 285]
 [  0 110]
 [529 118]
 [529 179]]","[[  0 206]
 [  0 102]
 [529  98]
 [529 114]]","[[  0 262]
 [  0 104]
 [529  66]
 [529 136]]","[[  0 247]
 [  0  76]
 [529  84]
 [529 126]]"
WW141S125G0.mat,gaussian,3,q1,"[[  0 132]
 [  0  35]
 [529  25]
 [529  87]]","[[  0 164]
 [  0  27]
 [529  27]
 [529  72]]","[[  0 152]
 [  0  15]
 [529  52]
 [529  79]]","[[  0 233]
 [  0  65]
 [529  74]
 [529 149]]","[[  0 200]
 [  0  41]
 [529  37]
 [529 107]]","[[  0 169]
 [  0  21]
 [529  21]
 [529  58]]","[[  0 182]
 [  0  21]
 [529  21]
 [529  98]]","[[  0 173]
 [  0  27]
 [529  27]
 [529  56]]","[[  0 198]
 [  0  69]
 [529  69]
 [529 133]]","[[  0 165]
 [  0  25]
 [529  34]
 [529  65]]"
WW141S125G0.mat,gaussian,3,avg_min_intensity,"[[  0  26]
 [  0   2]
 [529   2]
 [529   8]]","[[  0 253]
 [  0  45]
 [529  45]
 [529 141]]","[[  0 128]
 [  0  13]
 [529  17]
 [529  34]]","[[  0 200]
 [  0  32]
 [529  28]
 [529 102]]","[[  0 251]
 [  0  64]
 [529  73]
 [529 138]]","[[  0 210]
 [  0  46]
 [529  46]
 [529  87]]","[[  0 275]
 [  0  72]
 [529  72]
 [529 134]]","[[  0 219]
 [  0  69]
 [529  41]
 [529 102]]","[[  0 271]
 [  0  55]
 [529  46]
 [529 130]]","[[  0 283]
 [  0  69]
 [529  69]
 [529 181]]"
WW141S125G0.mat,gaussian,5,q1,"[[  0 119]
 [  0  22]
 [529  22]
 [529  59]]","[[  0 218]
 [  0  42]
 [529  50]
 [529 110]]","[[  0 169]
 [  0  41]
 [529  41]
 [529  67]]","[[  0 199]
 [  0  53]
 [529  53]
 [529 124]]","[[  0 127]
 [  0  36]
 [529  18]
 [529  48]]","[[  0 174]
 [  0  38]
 [529  47]
 [529  99]]","[[  0 146]
 [  0  44]
 [529  25]
 [529  53]]","[[  0 166]
 [  0  23]
 [529  18]
 [529  59]]","[[  0 136]
 [  0  34]
 [529  29]
 [529  42]]","[[  0 165]
 [  0  46]
 [529  38]
 [529  63]]"
